piece,color,row,column,cpl
1,0,4,4,227
1,1,7,2,227
0,1,6,3,239
1,0,4,4,239
1,1,7,2,239
0,1,6,3,196
1,0,4,4,196
1,1,7,2,196
0,1,6,3,212
1,0,4,4,212
1,1,7,2,212
0,1,6,3,217
1,0,4,4,217
1,1,7,2,217
0,1,6,3,186
1,0,4,4,186
1,1,7,2,186
0,1,6,3,173
1,0,4,4,173
1,1,7,2,173
0,1,5,5,218
1,0,4,4,218
1,1,7,2,218
1,0,5,5,112
1,1,7,2,112
1,0,3,6,118
1,1,7,2,118
1,0,3,6,161
1,1,7,2,161
1,0,3,6,127
1,1,7,2,127
1,0,3,6,119
1,1,7,2,119
1,0,3,6,109
1,1,7,2,109
1,0,3,6,87
1,1,7,2,87
1,0,3,6,91
1,1,7,2,91
1,0,3,6,80
1,1,7,2,80
1,0,3,6,75
1,1,7,2,75
1,0,3,6,82
1,1,7,2,82
1,0,3,6,84
1,1,7,2,84
1,0,3,6,40
1,1,7,2,40
1,0,3,6,39
1,1,7,2,39
1,0,4,7,0
1,1,7,2,0
1,0,4,7,96
1,1,7,2,96
1,0,4,7,100
1,1,7,2,100
1,0,4,7,128
1,1,6,3,128
1,0,4,7,0
1,1,6,3,0
1,0,4,7,0
1,1,6,3,0
1,0,4,7,0
1,1,6,3,0
1,0,4,7,0
1,1,6,3,0
1,0,4,7,-30
1,1,6,3,-30
1,0,4,7,-15
1,1,6,3,-15
1,0,7,4,0
1,1,6,3,0
0,0,0,1,24
0,1,7,1,24
1,0,0,2,24
1,1,7,2,24
0,0,0,1,38
0,1,7,1,38
1,0,0,2,38
1,1,7,2,38
0,0,2,2,25
0,1,7,1,25
1,0,0,2,25
1,1,7,2,25
0,0,2,2,46
0,1,7,1,46
1,0,0,2,46
1,1,7,2,46
0,0,2,2,33
0,1,7,1,33
1,0,0,2,33
1,1,7,2,33
0,0,2,2,20
0,1,7,1,20
1,0,0,2,20
1,1,7,2,20
0,0,2,2,23
0,1,7,1,23
1,0,0,2,23
1,1,7,2,23
0,0,2,2,34
0,1,7,1,34
1,0,0,2,34
1,1,7,2,34
0,0,2,2,31
0,1,7,1,31
1,0,0,2,31
1,1,7,2,31
0,0,2,2,22
0,1,7,1,22
1,0,0,2,22
1,1,7,2,22
0,0,2,2,24
0,1,7,1,24
1,0,1,6,24
1,1,7,2,24
0,0,2,2,24
0,1,5,2,24
1,0,1,6,24
1,1,7,2,24
0,0,2,2,27
0,1,5,2,27
1,0,1,6,27
1,1,7,2,27
0,0,2,5,25
0,1,5,2,25
1,0,1,6,25
1,1,7,2,25
0,0,2,5,25
0,1,5,2,25
1,0,1,6,25
1,1,7,2,25
0,0,2,5,33
0,1,5,2,33
1,0,1,6,33
1,1,7,2,33
0,0,4,4,11
0,1,5,2,11
1,0,1,6,11
1,1,7,2,11
0,0,4,4,15
0,1,5,2,15
1,0,1,6,15
1,1,6,1,15
0,0,5,2,13
0,1,5,5,13
1,0,1,6,13
1,1,6,1,13
0,1,5,5,17
1,0,1,6,17
1,1,5,2,17
0,1,5,5,12
1,0,5,2,12
0,1,5,5,11
1,0,0,2,11
0,1,5,5,5
1,0,0,2,5
0,1,5,5,45
1,0,0,2,45
0,1,5,5,30
1,0,2,4,30
0,1,5,5,51
1,0,2,4,51
0,1,5,5,55
1,0,2,4,55
0,1,6,3,53
1,0,2,4,53
0,1,6,3,56
1,0,2,4,56
0,1,6,3,59
1,0,2,4,59
0,1,6,3,50
1,0,2,4,50
0,1,6,3,64
1,0,2,4,64
0,1,6,3,63
1,0,2,4,63
0,1,6,3,75
1,0,2,4,75
0,1,6,3,73
1,0,2,4,73
0,1,6,3,82
1,0,2,4,82
0,1,6,3,81
1,0,2,4,81
0,1,6,3,79
1,0,2,4,79
0,1,6,3,90
1,0,2,4,90
0,1,6,3,75
1,0,2,4,75
0,1,6,3,73
1,0,2,4,73
0,1,6,3,86
1,0,2,4,86
0,1,6,3,49
1,0,2,4,49
0,1,6,3,56
1,0,2,4,56
0,1,6,3,46
1,0,2,4,46
0,1,6,3,59
1,0,2,4,59
0,1,6,3,54
1,0,0,2,54
0,1,6,3,64
1,0,0,2,64
0,1,6,3,54
1,0,0,2,54
0,1,6,3,69
1,0,0,2,69
0,1,6,3,62
1,0,0,2,62
0,1,6,3,63
1,0,0,2,63
0,1,6,3,39
1,0,1,3,39
0,1,6,3,37
1,0,1,3,37
0,1,6,3,39
1,0,1,3,39
0,1,6,3,34
1,0,1,3,34
0,1,6,3,14
1,0,1,3,14
0,1,6,3,35
1,0,1,3,35
0,1,6,3,27
1,0,1,3,27
0,1,6,3,33
1,0,1,3,33
0,1,6,3,0
1,0,0,4,0
0,1,6,3,0
1,0,0,4,0
0,1,6,3,0
1,0,2,6,0
0,1,6,3,0
1,0,2,6,0
0,1,6,3,-26
1,0,2,6,-26
0,1,6,3,-15
1,0,2,6,-15
0,1,6,3,-97
1,0,2,6,-97
0,1,6,3,-77
1,0,2,6,-77
0,1,6,3,-90
1,0,2,6,-90
0,1,6,3,-83
1,0,2,6,-83
0,1,6,3,-126
1,0,3,7,-126
0,1,6,3,-124
1,0,3,7,-124
0,1,6,3,-134
1,0,3,7,-134
0,1,6,3,-132
1,0,3,7,-132
0,1,6,3,-172
1,0,3,7,-172
0,1,6,3,-182
1,0,3,7,-182
0,1,6,3,-198
1,0,3,7,-198
0,1,6,3,-220
1,0,3,7,-220
0,1,6,3,-192
1,0,3,7,-192
0,1,6,3,-187
1,0,3,7,-187
0,1,6,3,-159
1,0,3,7,-159
0,1,6,3,-181
1,0,3,7,-181
0,1,6,3,-175
1,0,3,7,-175
0,1,6,3,-145
1,0,3,7,-145
0,1,6,3,-142
1,0,0,4,-142
0,1,6,3,-131
1,0,0,4,-131
0,1,6,3,-213
1,0,2,2,-213
0,1,6,3,-163
1,0,2,2,-163
0,1,6,3,-289
1,0,2,2,-289
0,1,6,3,-281
1,0,2,2,-281
0,1,6,3,-280
1,0,2,2,-280
0,1,6,3,-300
1,0,2,2,-300
0,1,6,3,-345
1,0,2,2,-345
0,1,6,3,-366
1,0,2,2,-366
0,1,6,3,-326
1,0,2,2,-326
0,1,6,3,-404
1,0,2,2,-404
0,1,6,3,-372
1,0,2,2,-372
0,1,6,3,-418
1,0,2,2,-418
0,1,6,3,-656
1,0,2,2,-656
0,1,6,3,-640
1,0,2,2,-640
0,1,6,3,-606
1,0,2,2,-606
0,1,6,3,-655
1,0,2,2,-655
0,1,6,3,-645
1,0,2,2,-645
0,1,6,3,-702
1,0,2,2,-702
0,1,6,3,-677
1,0,2,2,-677
0,1,5,5,-746
1,0,2,2,-746
0,1,5,5,-608
1,0,2,2,-608
0,1,4,3,-783
1,0,2,2,-783
0,1,4,3,-888
1,0,4,4,-888
0,1,4,3,-998
1,0,4,4,-998
0,1,4,3,-958
1,0,4,4,-958
0,1,3,1,-1008
1,0,4,4,-1008
0,1,3,1,-852
1,0,4,4,-852
0,1,3,1,-989
1,0,4,4,-989
0,0,0,1,24
0,1,7,1,24
1,0,0,2,24
1,1,7,2,24
0,0,0,1,38
0,1,7,1,38
1,0,0,2,38
1,1,7,2,38
0,0,2,2,25
0,1,7,1,25
1,0,0,2,25
1,1,7,2,25
0,0,2,2,37
0,1,7,1,37
1,0,0,2,37
1,1,7,2,37
0,0,2,2,31
0,1,7,1,31
1,0,0,2,31
1,1,7,2,31
0,0,2,2,26
0,1,7,1,26
1,0,0,2,26
1,1,7,2,26
0,0,2,2,29
0,1,7,1,29
1,0,0,2,29
1,1,7,2,29
0,0,2,2,48
0,1,7,1,48
1,0,0,2,48
1,1,7,2,48
0,0,2,2,48
0,1,7,1,48
1,0,1,6,48
1,1,7,2,48
0,0,2,2,55
0,1,7,1,55
1,0,1,6,55
1,1,7,2,55
0,0,2,2,47
0,1,7,1,47
1,0,1,6,47
1,1,7,2,47
0,0,2,2,59
0,1,7,1,59
1,0,1,6,59
1,1,7,2,59
0,0,2,2,43
0,1,7,1,43
1,0,1,6,43
1,1,7,2,43
0,0,2,2,42
0,1,5,1,42
1,0,1,6,42
1,1,7,2,42
0,0,2,2,35
0,1,5,1,35
1,0,1,6,35
1,1,7,2,35
0,0,2,2,48
0,1,5,1,48
1,0,1,6,48
1,1,7,2,48
0,0,2,2,24
0,1,5,1,24
1,0,1,3,24
1,1,7,2,24
0,0,2,2,26
0,1,5,1,26
1,0,1,3,26
1,1,7,2,26
0,0,2,2,25
0,1,5,1,25
1,0,1,3,25
1,1,7,2,25
0,0,2,2,41
0,1,5,1,41
1,0,1,3,41
1,1,7,2,41
0,0,2,2,40
0,1,5,1,40
1,0,1,3,40
1,1,7,2,40
0,0,2,2,19
0,1,5,1,19
1,0,1,3,19
1,1,6,6,19
0,0,2,2,41
0,1,5,1,41
1,0,1,3,41
1,1,6,6,41
0,0,2,2,81
0,1,5,1,81
1,0,1,3,81
1,1,6,6,81
0,0,2,2,60
0,1,5,1,60
1,0,1,3,60
1,1,6,6,60
0,0,2,2,47
0,1,5,1,47
1,0,1,3,47
1,1,6,6,47
0,0,2,2,46
0,1,5,1,46
1,0,1,3,46
1,1,6,6,46
0,0,2,2,70
0,1,5,1,70
1,0,1,3,70
1,1,6,6,70
0,0,2,2,32
0,1,5,1,32
1,0,1,3,32
1,1,6,6,32
0,0,2,2,97
0,1,6,4,97
1,0,1,3,97
1,1,6,6,97
0,0,2,2,84
0,1,6,4,84
1,0,2,4,84
1,1,6,6,84
0,0,2,2,131
0,1,6,4,131
1,0,2,4,131
1,1,6,6,131
0,0,2,2,124
0,1,6,4,124
1,0,4,2,124
1,1,6,6,124
0,0,2,2,131
0,1,6,4,131
1,0,4,2,131
1,1,6,6,131
0,0,2,2,95
0,1,6,4,95
1,0,4,2,95
1,1,6,6,95
0,0,2,2,102
0,1,6,4,102
1,0,4,2,102
1,1,6,6,102
0,0,2,2,128
0,1,4,3,128
1,0,6,4,128
1,1,6,6,128
0,0,1,3,152
0,1,2,2,152
1,0,6,4,152
1,1,6,6,152
0,0,1,3,160
1,0,6,4,160
1,1,6,6,160
0,0,1,3,141
1,0,1,6,141
1,1,6,6,141
0,0,3,4,109
1,0,1,6,109
1,1,6,6,109
0,0,3,4,133
1,0,1,6,133
1,1,6,6,133
0,0,3,4,90
1,0,1,6,90
1,1,6,6,90
0,0,3,4,105
1,0,1,6,105
1,1,5,7,105
0,0,3,4,91
1,0,1,6,91
1,1,5,7,91
0,0,3,4,123
1,0,1,6,123
1,1,5,7,123
0,0,3,4,140
1,0,1,6,140
1,1,5,7,140
0,0,3,4,154
1,0,1,6,154
1,1,5,7,154
0,0,3,4,127
1,0,1,6,127
1,1,5,7,127
0,0,3,4,137
1,0,1,6,137
1,1,5,7,137
0,0,3,4,137
1,0,1,6,137
1,1,5,7,137
0,0,3,4,301
1,0,1,6,301
1,1,5,7,301
0,0,3,4,294
1,0,1,6,294
1,1,5,7,294
0,0,3,4,377
1,0,1,6,377
1,1,5,7,377
0,0,3,4,380
1,0,1,6,380
1,1,5,7,380
0,0,3,4,360
1,0,1,6,360
1,1,5,7,360
0,0,3,4,380
1,0,1,6,380
1,1,5,7,380
0,0,3,4,465
1,0,1,6,465
1,1,5,7,465
0,0,3,4,483
1,0,1,6,483
1,1,5,7,483
0,0,3,4,478
1,0,1,6,478
1,1,5,7,478
0,0,3,4,386
1,0,1,6,386
1,1,5,7,386
0,0,3,4,435
1,0,1,6,435
1,1,5,7,435
0,0,3,4,328
1,0,1,6,328
1,1,5,7,328
1,0,1,6,337
1,1,5,7,337
1,0,1,6,411
1,1,5,7,411
1,0,1,6,379
1,1,5,7,379
1,0,3,4,430
1,1,5,7,430
1,0,3,4,357
1,1,5,7,357
1,0,3,4,347
1,1,5,7,347
1,0,3,4,400
1,1,2,4,400
1,0,5,6,362
1,1,2,4,362
1,1,2,4,431
1,1,2,4,340
1,1,2,4,365
0,0,2,5,42
0,1,7,1,42
1,0,0,2,42
1,1,7,2,42
0,0,2,5,40
0,1,7,1,40
1,0,0,2,40
1,1,7,2,40
0,0,2,5,29
0,1,7,1,29
1,0,0,2,29
1,1,7,2,29
0,0,2,5,49
0,1,7,1,49
1,0,0,2,49
1,1,7,2,49
0,0,2,5,21
0,1,7,1,21
1,0,0,2,21
1,1,7,2,21
0,0,2,5,62
0,1,7,1,62
1,0,0,2,62
1,1,7,2,62
0,0,2,5,48
0,1,7,1,48
1,0,1,6,48
1,1,7,2,48
0,0,2,5,50
0,1,7,1,50
1,0,1,6,50
1,1,7,5,50
0,0,2,5,54
0,1,7,1,54
1,0,1,6,54
1,1,7,5,54
0,0,2,5,55
0,1,7,1,55
1,0,1,6,55
1,1,7,5,55
0,0,2,5,43
0,1,7,1,43
1,0,1,6,43
1,1,7,5,43
0,0,2,5,79
0,1,7,1,79
1,0,1,6,79
1,1,7,5,79
0,0,2,2,42
0,1,7,1,42
1,0,1,6,42
1,1,7,5,42
0,0,2,2,61
0,1,7,1,61
1,0,1,6,61
1,1,6,1,61
0,0,2,2,34
0,1,7,1,34
1,0,1,6,34
1,1,6,1,34
0,0,2,2,77
0,1,7,6,77
1,0,1,6,77
1,1,6,1,77
0,0,2,2,61
0,1,7,6,61
1,0,1,6,61
1,1,6,1,61
0,0,2,2,63
0,1,7,6,63
1,0,1,6,63
1,1,6,1,63
0,0,2,2,77
0,1,7,6,77
1,0,1,6,77
1,1,6,1,77
0,0,1,3,112
0,1,7,6,112
1,0,1,6,112
1,1,6,1,112
0,0,1,3,122
0,1,7,6,122
1,0,1,6,122
1,1,6,1,122
0,0,1,3,129
0,1,6,3,129
1,0,1,6,129
1,1,6,1,129
0,0,3,2,119
0,1,6,3,119
1,0,1,6,119
1,1,6,1,119
0,0,3,2,134
0,1,6,4,134
1,0,1,6,134
1,1,6,1,134
0,0,4,0,83
0,1,6,4,83
1,0,1,6,83
1,1,6,1,83
0,0,4,0,80
0,1,6,4,80
1,0,1,6,80
1,1,5,0,80
0,0,4,0,95
0,1,6,4,95
1,0,1,6,95
1,1,5,0,95
0,0,4,0,72
0,1,6,4,72
1,0,1,6,72
1,1,5,0,72
0,0,4,0,80
0,1,6,4,80
1,0,1,6,80
1,1,5,0,80
0,0,4,0,75
0,1,6,4,75
1,0,1,6,75
1,1,5,0,75
0,0,4,0,78
0,1,6,4,78
1,0,1,6,78
1,1,5,0,78
0,0,4,0,82
0,1,5,1,82
1,0,1,6,82
1,1,5,0,82
0,0,4,0,70
0,1,5,1,70
1,0,1,6,70
1,1,5,0,70
0,0,4,0,64
0,1,5,1,64
1,0,1,6,64
1,1,5,0,64
0,0,4,0,67
0,1,5,1,67
1,0,1,6,67
1,1,5,0,67
0,0,4,0,233
0,1,5,1,233
1,0,1,6,233
1,1,5,0,233
0,0,4,0,90
0,1,5,1,90
1,0,1,6,90
1,1,5,0,90
0,0,4,0,97
0,1,5,1,97
1,0,1,6,97
1,1,5,0,97
0,0,4,0,91
0,1,5,1,91
1,0,7,0,91
1,1,5,0,91
0,0,4,0,87
0,1,5,1,87
1,0,0,2,87
1,1,5,0,87
0,0,4,0,78
0,1,5,1,78
1,0,1,1,78
1,1,5,0,78
0,0,4,0,155
0,1,5,1,155
1,0,1,1,155
1,1,5,0,155
0,0,4,0,152
0,1,5,1,152
1,0,1,1,152
1,1,5,0,152
0,0,4,0,177
0,1,5,1,177
1,0,1,1,177
1,1,5,0,177
0,0,4,0,175
0,1,5,1,175
1,0,1,1,175
1,1,5,0,175
0,0,4,0,186
0,1,5,1,186
1,0,1,1,186
1,1,5,0,186
0,0,4,0,192
0,1,5,1,192
1,0,1,1,192
1,1,5,0,192
0,0,4,0,207
0,1,5,1,207
1,0,1,1,207
1,1,7,2,207
0,0,4,0,162
0,1,5,1,162
1,0,1,1,162
1,1,7,2,162
0,0,4,0,143
0,1,5,1,143
1,0,1,1,143
1,1,5,4,143
0,0,6,1,128
0,1,5,1,128
1,0,1,1,128
1,1,5,4,128
0,0,6,1,119
0,1,5,1,119
1,0,1,1,119
1,1,5,4,119
0,0,6,1,131
0,1,5,1,131
1,0,1,1,131
1,1,5,4,131
0,0,6,1,124
0,1,7,2,124
1,0,1,1,124
1,1,5,4,124
0,0,6,1,100
0,1,7,2,100
1,0,2,2,100
1,1,5,4,100
0,0,6,1,119
0,1,7,2,119
1,0,2,2,119
1,1,6,3,119
0,0,6,1,81
0,1,7,2,81
1,0,1,3,81
1,1,6,3,81
0,0,6,1,109
0,1,7,2,109
1,0,1,3,109
1,1,6,3,109
0,0,6,1,98
0,1,7,2,98
1,0,1,3,98
1,1,6,3,98
0,0,6,1,91
0,1,7,2,91
1,0,1,3,91
1,1,6,3,91
0,0,6,1,79
0,1,7,2,79
1,0,3,5,79
1,1,6,3,79
0,0,6,1,86
0,1,7,2,86
1,0,3,5,86
1,1,6,3,86
0,0,6,1,84
0,1,7,2,84
1,0,3,5,84
1,1,6,3,84
0,0,6,1,100
0,1,7,2,100
1,0,3,5,100
1,1,5,2,100
0,0,6,1,100
0,1,7,2,100
1,0,3,5,100
1,1,5,2,100
0,0,6,1,121
0,1,7,2,121
1,0,3,5,121
1,1,6,3,121
0,0,6,1,112
0,1,7,2,112
1,0,3,5,112
1,1,6,3,112
0,0,6,1,108
0,1,7,2,108
1,0,3,5,108
1,1,6,3,108
0,0,4,0,103
0,1,7,2,103
1,0,3,5,103
1,1,6,3,103
0,0,4,0,122
0,1,7,2,122
1,0,3,5,122
1,1,6,3,122
0,0,4,0,94
0,1,7,2,94
1,0,3,5,94
1,1,6,3,94
0,0,4,0,100
0,1,7,2,100
1,0,3,5,100
1,1,6,3,100
0,0,4,0,88
0,1,7,2,88
1,0,3,5,88
1,1,6,3,88
0,0,4,0,112
0,1,7,2,112
1,0,3,5,112
1,1,6,3,112
0,0,4,0,62
0,1,7,2,62
1,0,3,5,62
1,1,6,3,62
0,0,4,0,155
0,1,7,2,155
1,0,3,5,155
1,1,6,3,155
0,0,4,0,101
0,1,7,2,101
1,0,3,5,101
1,1,6,3,101
0,0,4,0,140
0,1,7,2,140
1,0,3,5,140
1,1,6,3,140
0,0,4,0,141
0,1,7,2,141
1,0,3,5,141
1,1,6,3,141
0,0,4,0,154
0,1,7,2,154
1,0,3,5,154
1,1,6,3,154
0,0,4,0,124
0,1,7,2,124
1,0,3,5,124
1,1,6,3,124
0,0,4,0,188
0,1,7,2,188
1,0,3,5,188
1,1,6,3,188
0,0,4,0,190
0,1,7,2,190
1,0,3,5,190
1,1,6,3,190
0,0,4,0,168
0,1,7,2,168
1,0,3,5,168
1,1,6,3,168
0,0,4,0,150
0,1,7,2,150
1,0,3,5,150
1,1,6,3,150
0,0,4,0,151
0,1,7,2,151
1,0,3,5,151
1,1,6,3,151
0,0,4,0,169
0,1,7,2,169
1,0,3,5,169
1,1,6,3,169
0,0,4,0,182
0,1,7,2,182
1,0,3,5,182
1,1,6,3,182
0,0,4,0,164
0,1,7,2,164
1,0,4,6,164
1,1,6,3,164
0,0,4,0,176
0,1,7,2,176
1,0,4,6,176
1,1,6,3,176
0,0,4,0,182
0,1,7,2,182
1,0,4,6,182
1,1,6,3,182
0,0,4,0,190
0,1,7,2,190
1,0,4,6,190
1,1,6,3,190
0,0,4,0,159
0,1,7,2,159
1,0,4,6,159
1,1,6,3,159
0,0,4,0,203
0,1,6,4,203
1,0,4,6,203
1,1,6,3,203
0,0,4,0,275
0,1,6,4,275
1,0,4,6,275
1,1,6,3,275
0,0,4,0,348
0,1,6,4,348
1,0,4,6,348
1,1,6,3,348
0,0,4,0,316
0,1,6,4,316
1,0,3,5,316
1,1,6,3,316
0,0,4,0,270
0,1,6,4,270
1,0,3,5,270
1,1,4,5,270
0,0,4,0,270
0,1,6,4,270
1,0,3,5,270
1,1,4,5,270
0,0,4,0,284
0,1,6,4,284
1,0,3,5,284
1,1,4,5,284
0,0,4,0,67
0,1,6,4,67
1,0,3,5,67
1,1,4,5,67
0,0,4,0,61
0,1,5,6,61
1,0,3,5,61
1,1,4,5,61
0,0,4,0,52
0,1,5,6,52
1,0,4,6,52
1,1,4,5,52
0,0,4,0,70
0,1,5,6,70
1,0,4,6,70
1,1,3,6,70
0,0,4,0,36
0,1,5,6,36
1,0,3,7,36
1,1,3,6,36
0,0,4,0,106
0,1,5,6,106
1,0,3,7,106
1,1,0,3,106
0,0,4,0,102
0,1,5,6,102
1,0,3,7,102
1,1,0,3,102
0,0,4,0,111
0,1,5,6,111
1,0,3,7,111
1,1,2,5,111
0,0,4,0,102
0,1,5,6,102
1,0,3,7,102
1,1,2,5,102
0,0,4,0,132
0,1,5,6,132
1,0,3,7,132
1,1,0,3,132
0,0,4,0,147
0,1,5,6,147
1,0,3,7,147
1,1,0,3,147
0,0,4,0,145
0,1,5,6,145
1,0,3,7,145
1,1,1,2,145
0,0,4,0,112
0,1,5,6,112
1,0,2,6,112
1,1,1,2,112
0,0,4,0,237
0,1,5,6,237
1,0,2,6,237
1,1,1,2,237
0,0,5,2,159
0,1,5,6,159
1,0,2,6,159
1,1,1,2,159
0,0,5,2,240
0,1,5,6,240
1,0,2,6,240
1,1,1,2,240
0,0,5,2,227
0,1,5,6,227
1,0,1,7,227
1,1,1,2,227
0,0,5,2,262
0,1,5,6,262
1,0,1,7,262
1,1,1,2,262
0,0,4,0,256
0,1,5,6,256
1,0,1,7,256
1,1,1,2,256
0,0,4,0,298
0,1,6,4,298
1,0,1,7,298
1,1,1,2,298
0,0,4,0,292
0,1,6,4,292
1,0,1,7,292
1,1,1,2,292
0,0,4,0,298
0,1,6,4,298
1,0,1,7,298
1,1,1,2,298
0,0,4,0,301
0,1,6,4,301
1,0,1,7,301
1,1,1,2,301
0,0,4,0,327
0,1,6,4,327
1,0,1,7,327
1,1,0,3,327
0,0,4,0,331
0,1,6,4,331
1,0,1,7,331
1,1,0,3,331
0,0,4,0,313
0,1,6,4,313
1,0,1,7,313
1,1,0,3,313
0,0,4,0,320
0,1,6,4,320
1,0,1,7,320
1,1,0,3,320
0,0,2,5,42
0,1,7,1,42
1,0,0,2,42
1,1,7,2,42
0,0,2,5,57
0,1,7,1,57
1,0,0,2,57
1,1,7,2,57
0,0,2,5,44
0,1,7,1,44
1,0,0,2,44
1,1,7,2,44
0,0,2,5,50
0,1,7,1,50
1,0,0,2,50
1,1,7,2,50
0,0,2,5,65
0,1,7,1,65
1,0,0,2,65
1,1,7,2,65
